Subject type;Subject name;Creator;Instrument name;Instrument type;Instrument parameters;Function name;Data series;Wavevector (1/m);PSD (m³);standard error of PSD (m³);comment
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);628318.5307179585;8.38301012025941e-22;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);1256637.061435917;3.3476233782489906e-23;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);1884955.5921538884;1.4112383630466843e-23;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);2513274.122871834;1.1620753930725656e-23;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);3141592.6535898107;1.734925729778698e-23;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);3769911.184307777;1.8941216704723241e-23;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);4398229.715025712;1.4191929224860484e-23;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);5026548.245743668;1.2103800750125375e-23;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);5969026.041820626;1.2196013711168237e-23;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);7225663.1032564705;1.2709696825609329e-23;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);8482300.164692532;1.0865351999344268e-23;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);9738937.226128444;1.0091894556610931e-23;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);11309733.55292319;9.419990041895315e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);13508848.410436256;8.300559525642062e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);15707963.267948983;6.2882330239013806e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);18221237.390820716;6.1303419840571676e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);21676989.309769616;5.277070208684241e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);25446900.49407678;4.08162509288348e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);29530970.94374366;2.8693483086862945e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);34557519.18948693;2.0905350434428433e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);40526545.23130795;1.1685943873946554e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);47438049.069205895;8.2658259362521645e-25;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);55606189.96853677;4.933156589799952e-25;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);65030967.92930856;3.3782412981645964e-25;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);75084064.42079936;2.8102802940086283e-25;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);628318.5307179587;1.0401142820045953e-21;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);888576.5876316732;1.020303020669783e-21;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);1256637.0614359174;2.1740655448795056e-22;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);1404962.9462081455;5.49751091182809e-23;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);1777153.1752633464;6.718810075655488e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);1952930.2994907717;9.72353435974708e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);2348047.827509141;2.5048933882266814e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);2693365.7770187357;3.2333783988302647e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);3228513.219588663;5.4286324568715855e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);3828950.645920709;4.669634550049464e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);4494759.463381034;6.203710905422616e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);5167466.280236102;3.8675720213261614e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);6080355.551669006;3.859191291885887e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);7215703.390320135;4.558771374465299e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);8447485.927163718;6.5384457508704876e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);9832255.010335399;6.852576440900761e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);11458980.051342808;5.617066816126504e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);13435052.942479722;4.967260465829426e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);15746451.855573073;5.1531609567845895e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);18429582.372776944;4.81256554787964e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);21579977.12381959;4.462836769661247e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);25291299.678236157;3.792599386556631e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);29621837.15416538;3.367088116418083e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);34684777.70427273;2.397423039251176e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);40622594.08155932;1.5799542764451882e-24;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);47580786.425802335;9.91418988470546e-25;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);55733090.76101941;6.479865628227039e-25;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);65279321.932458855;3.918982275428795e-25;;
measurement;UNCD.10um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);76292871.27564733;2.925816543242052e-25;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;314159.26535897923;1.3527043378481269e-20;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;628318.5307179585;1.118481547965855e-21;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;942477.7960769442;8.295268917328286e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;1256637.061435917;2.669537619180468e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;1570796.3267949054;1.9929032357463938e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;1884955.5921538884;1.8249826226907506e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;2199114.857512856;1.674418890654773e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;2513274.122871834;1.7785463665432967e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;2984513.020910313;1.5637409991899667e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;3612831.5516282353;1.50754531688816e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;4241150.082346266;1.298501638573479e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;4869468.613064222;1.426470281369311e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;5654866.776461595;1.5158994596286975e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;6754424.205218128;1.2059172141932358e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;7853981.633974492;1.2252153667950663e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;9110618.695410358;1.1403035255999307e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;10838494.654884808;9.53508875447957e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;12723450.24703839;7.5508395345491e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;14765485.47187183;7.090226289305807e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;17278759.594743464;5.580481992069862e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;20263272.615653977;4.56358768067095e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;23719024.534602948;3.4128382973688054e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;27803094.984268386;2.632314428809064e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;32515483.96465428;1.7600016650499486e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x;37542032.21039968;1.4831641776911616e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;314159.26535897923;6.709642732843558e-21;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;628318.5307179585;1.794871565232218e-22;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;942477.7960769442;3.101301577699311e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;1256637.061435917;1.7275345057812385e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;1570796.3267949054;1.6818970455816348e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;1884955.5921538884;1.756970022661739e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;2199114.857512856;1.8165240669386186e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;2513274.122871834;1.565686676519123e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;2984513.020910313;1.646798811431137e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;3612831.5516282353;1.662592979824043e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;4241150.082346266;1.4173482639925766e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;4869468.613064222;1.2907757004393096e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;5654866.776461595;1.2426004422128191e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;6754424.205218128;1.307728812861776e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;7853981.633974492;1.1667907025658222e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;9110618.695410358;8.866770717358869e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;10838494.654884808;9.138475356779624e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;12723450.24703839;8.005607235619353e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;14765485.47187183;6.902311986153717e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;17278759.594743464;5.679113316324041e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;20263272.615653977;4.7547872288548595e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;23719024.534602948;4.102195119022049e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;27803094.984268386;3.107159133904826e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;32515483.96465428;2.313305302040759e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y;37542032.21039968;1.9744410392672935e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;314159.26535897935;8.368215468425184e-21;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;444288.2938158366;8.08786654865538e-21;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;628318.5307179587;1.7076312267880975e-21;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;702481.4731040727;3.9799334538044428e-22;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;888576.5876316732;6.771474935929459e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;976465.1497453859;7.248969946551319e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;1174023.9137545705;1.1817122131873656e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;1346682.8885093678;1.0114130065259973e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;1614256.6097943315;3.586957069576073e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;1914475.3229603544;3.513099685356398e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;2247379.731690517;5.15582418265715e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;2583733.140118051;3.2184605650734646e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;3040177.775834503;5.773719487958765e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;3607851.6951600676;4.850051701117763e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;4223742.963581859;6.094789202996677e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;4916127.505167699;3.971340675872357e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;5729490.025671404;4.969528843562237e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;6717526.471239861;5.399625862099796e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;7873225.9277865365;5.611734170292712e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;9214791.186388472;6.381086139020134e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;10789988.561909795;6.203699376598883e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;12645649.839118078;5.3796792001131194e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;14810918.57708269;5.209592482735461e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;17342388.852136366;5.109647813140593e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;20311297.04077966;4.578696175114873e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;23790393.212901168;3.894931507311558e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;27866545.380509704;3.2745889600525493e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;32639660.966229428;2.526630040398142e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD;38146435.63782366;2.112162576248059e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);314159.26535897923;1.3527043378481269e-20;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);628318.5307179585;1.118481547965855e-21;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);942477.7960769442;8.295268917328286e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);1256637.061435917;2.669537619180468e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);1570796.3267949054;1.9929032357463938e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);1884955.5921538884;1.8249826226907506e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);2199114.857512856;1.674418890654773e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);2513274.122871834;1.7785463665432967e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);2984513.020910313;1.5637409991899667e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);3612831.5516282353;1.50754531688816e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);4241150.082346266;1.298501638573479e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);4869468.613064222;1.426470281369311e-23;;
